id,title,authors,pdf_url,mp4_url,comments_url,source_page,other_links
,[2-A22] 振動付与・音再生・流量変化によって飲料の過剰摂取を防止するスマートストロー,"辻 凌弥(神戸大学), 大西 鮎美(神戸大学), 寺田 努(神戸大学), 塚本 昌彦(神戸大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-A22.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//2-A22.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[2-A23] ネットワーク構成を改良したPoseSynthによる融合身体の試作体験,"山口 周(東京大学), 橋浦 健太(東京大学), 畑田 裕二(東京大学), 鳴海 拓志(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-A23.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B03] MagElePaint: 多様な素材に簡単に回路プロトタイピングが可能な磁性導電性塗料,"山岸 真人(神戸市立工業高等専門学校), 高田 崚介(神戸市立工業高等専門学校)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B04] 矩形選択によるユーザの選好を反映したParallel Coordinate Plots:人流シミュレーションでの適用事例,"森 千紗(お茶の水女子大学), 大西 正輝(産業技術総合研究所), 伊藤 貴之(お茶の水女子大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B04.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B05] 人体3Dモデルをオフセットして自動生成したTシャツの3Dプリント手法,"小林 直生(慶應義塾大学), 鳴海 紘也(慶應義塾大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B05.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B06] 透視投影を考慮した単眼カメラからの全身・手関節３次元推定再考,山本 和彦(ヤマハ株式会社),https://www.wiss.org/WISS2024Proceedings/data/demo//2-B06.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B07] E-String Figures: 導電繊維編み込み紐を用いたあやとり技認識システム,"永山 晃誠(筑波大学), 崔 明根(日本学術振興会/筑波大学), 武山 侑輝(筑波大学), 赤田 真由(筑波大学), 高田 崚介(神戸市立工業高等専門学校), 志築 文太郎(筑波大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B08] 折紙構造を用いた自走式・形態変化パーティションデバイス,"村上 聡(東北大学), 藤田 和之(東北大学), 北村 喜文(東北大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B08.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//2-B08.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B09] 啓巻：微細な筋肉の震えを計測する軽量な圧電デバイス,"長澤 達哉(立命館大学), 藤吉 さと子(立命館大学), 安藤 潤人(立命館大学), 野間 春生(立命館大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B09.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B10] CronUS,"高柳 綾香(東京大学), 小山 功太郎(東京大学), 李 彦淳(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B10.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B11] Gino .Baseball: 時空間歪曲を用いた野球の捕球技術習得ソフトウェアの提案,"鈴木 湧登(北海道大学), 岩崎 謙汰(無所属), 金沢 慧(株式会社Full Unleash), 小林 育斗(北海道教育大学), 永見 智行(北里大学), 坂本 大介(北海道大学), 小野 哲雄(北海道大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B11.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B12] GazeTiling: 注視位置と場面の時系列変化を同時に可視化する視線分析ツール,"楠 駿也(明治大学), 福地 健太郎(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B12.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B13] VR コンテンツにおける振動提示を伴ったスライム系モンスターとのインタラクションについての基礎検討,"伊藤 匠海(東京工科大学), 栗原 渉(東京工科大学), 兼松 祥央(東京工科大学), 松吉 俊(東京工科大学), 三上 浩司(東京工科大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B13.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B14] AIによる質問を利用したメール返信支援システムの評価,"三浦 悠輔(早稲田大学), 楊 期蘭(東京大学), 栗林 雅希(早稲田大学), 松本 啓吾(東京大学), 葛岡 英明(東京大学), 森島 繁生(早稲田大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B14.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B15] 複雑な対象を推測が容易に表現するための漢字構造を用いたアイコン作成手法の提案,"赤塚 翔太(明治大学), 渡邊 恵太(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B15.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B17] VR空間における粘着シミュレーションを用いたバーチャルオブジェクトの操作手法の提案,"鯨岡 慶樹(明治大学), 三武 裕玄(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B17.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B18] 導電性／強磁性を併せ持つ毛状の入力インタフェースの提案,"鎌田 航誠(公立はこだて未来大学), 高橋 治輝(立命館大学), 塚田 浩二(公立はこだて未来大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B18.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B19] ハンドヘルド円筒面タッチインタフェースの提案,"田村 隼(筑波大学), 加藤 寛太(筑波大学), 高橋 伸(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B19.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B20] HidEye：片目を隠す動作によるHMD用インタラクション手法の提案,"伊勢 隆之介(公立はこだて未来大学), 塚田 浩二(公立はこだて未来大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B21] Deliberate Maladjustment by Microorganisms: A Medium for Images or Luminous Bacteria,"佐伯 拓海(九州大学), 増田 展大(九州大学), 城 一裕(九州大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[2-B22] ミストへのプロジェクションマッピングを用いた生け花演出手法の提案,"吉田 陽菜(愛知工業大学), 水野 慎士(愛知工業大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//2-B22.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A01] 一般ユーザ向けの機械学習開発体験イベントにおける小型デバイスの効果検証,"川辺 航(東京大学), 福田 大翔(東京大学), 設楽 明寿(筑波大学), 中尾 悠里(富士通株式会社), 菅野 裕介(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A01.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A02] 融合身体を用いた一対多コミュニケーションの発話権交代の調査,"平澤 義人(明治大学), 三武 裕玄(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A02.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A03] HMDを利用したVR環境において通知の重要度に応じて通知領域を動的に変更する手法の検討,"川久保 空真(立命館大学), 高橋 治輝(立命館大学), 松村 耕平(立命館大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A03.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A04] 制約付き近傍クラスタリングを用いた人流データの可視化手法,"安田 隆哉(名古屋工業大学), 大西 正輝(産業技術総合研究所)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A04.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A05] P3VS：野球の視聴体験を向上させるための配球可視化アプリケーション,"辻野 涼介(北海道情報大学), 伊藤 正彦(北海道情報大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A05.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A05.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A06] SoilSense: 土壌微生物燃料電池を活用したリアルタイム力覚フィードバックインタフェースの実現,"塚越 雄真(慶應義塾大学), Tian Min(慶應義塾大学), 杉浦 裕太(慶應義塾大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A06.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A06.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A07] MoodGroove: テキストと身体動作による対話型音楽生成・編集システム,"土屋 実結(江戸川女子高等学校), 清水 紘輔(筑波大学), 鈴木 健嗣(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A07.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A08] SorToio: 小型群ロボットを用いたアルゴリズム学習支援システムの提案,"板垣 智也(公立はこだて未来大学), 塚田 浩二(公立はこだて未来大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A08.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A08.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A09] ボタン自体をさりげなく駆動させる情報提示手法の提案,"田原 和真(はこだて未来大学), 塚田 浩二(はこだて未来大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A09.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A09.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A10] ディスプレイキューブの連携による形状可変UIシステム,"藤川 晃史郎(東京大学), 門本 淳一郎(東京大学), 入江 英嗣(東京大学), 坂井 修一(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A10.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A11] TouchFence: 接触箇所の検出が可能な電気柵,"横野 脩也(株式会社NTTドコモ), 山田 渉(株式会社NTTドコモ), 落合 桂一(株式会社NTTドコモ)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A11.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A11.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A12] InverseVis: 疎な領域へのサンプリング点生成による多次元データ中の「非存在」の可視化,"伊藤 貴之(お茶の水女子大学), 田上 湖都(お茶の水女子大学), 矢島 知子(お茶の水女子大学), 李 国政(北京理工大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A13] ShowMe: 対話的な強調表示と拡大表示によるプレゼンテーションビデオの視覚的アクセシビリティの改善,"SECHAYK Yotam(東京大学), SHAMIR Ariel(Reichman University), 五十嵐 健夫(東京大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A14] 物理的 UI を用いた一般ユーザーのLLM活用促進手法の提案,"福田 大翔(東京大学), 川辺 航(東京大学), 菅野 裕介(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A14.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A14.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A15] EchoAssist: サッカード侵入を用いた認知負荷推定による聞き逃し補完システムの提案,"望月 崇広(明治大学), 渡邊 恵太(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A15.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A16] ボクシングのパンチの打ち込みを体感可能なVRデバイスの開発,"長沼 篤典(東京電機大学), 松浦 昭洋(東京電機大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A16.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A17] VR空間における視線キューおよび身体配置の可視化による会話の生起支援,"長谷川 実紀(筑波大学), 佐方 葵(筑波大学), 市川 あゆみ(筑波大学), 川口 一画(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A17.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A18] 触覚刺激が言語音の主観的音量の知覚に与える影響の検証,"戸田 結梨香(宮城大学), 鈴木 優(ノートルダム清心女子大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A18.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A18.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A19] 運動イメージベースのBCIを用いたVR環境における四本腕制御システム,"笠原 雅仁(明治大学), 平野 怜旺(明治大学), 渡邊 恵太(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A19.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A19.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A20] BCIを用いた感情分類による感情的な擬似発声システム,"井上 しいな(明治大学), 平野 怜旺(明治大学), 渡邊 恵太(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A20.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-A20.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A21] RemoteWalker：遠隔ユーザー間で対称に歩行体験を共有するシステム,"矢崎 武瑠(東京大学), Lei Tingfeng(東京大学), 稲見 昌彦(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A21.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-A22] センサによるシャトルすくい練習支援システム,"石田 こなつ(お茶の水女子大学), 木下 梓(お茶の水女子大学), 五十嵐 悠紀(お茶の水女子大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-A22.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B01] ゲームを用いた自動点眼システムの実装と検討,"森谷 美羽(津田塾大学), 栗原 一貴(津田塾大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B02] Floatink: ホワイトボードマーカーのインクの浮上性を利用した水面ディスプレイの提案,"青山 萌華(明治大学), 古島 妙(明治大学), 橋本 直(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B02.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B03] 曲面の4Dプリントに向けたドットパターンの収縮率の調査,"藤野 皓(慶應義塾大学), 鳴海 紘也(慶應義塾大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B03.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B04] Enhancing Non-Dominant Hand Skills Through Inverted Visual Feedback in a Mixed Reality Environment,"Ryudai Inoue(早稲田大学), Qi Feng(早稲田大学), Shigeo Morishima(早稲田大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B04.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B05] 単語の肯定度合いを可視化するワードクラウドを用いた議論の促進,"大澤 怜二(筑波大学), 大沼 怜生(筑波大学), 川口 一画(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B05.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B06] 教育者の動作を基にしたEMSフィードバックによるドラム学習支援,"式田 陽(京都産業大学), 周 鑠(京都産業大学), 奥田 晶浩(京都産業大学), 山田 凌大(京都産業大学), 西来 豊人(京都産業大学), 瀬川 典久(京都産業大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B06.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B07] スクロール速度に応じた段階的要約による文書提示手法の提案,"本間 大一優(明治大学), 宮下 芳明(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B07.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B08] リズムゲームを応用した視線誘導システム,"牧元 勇人(東京科学大学), 小池 英樹(東京科学大学), 宮藤 詩緒(東京科学大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B08.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B09] 聴覚障がい者向けの地声で対話するコミュニケーションツールの検討,"越後 宏紀(ソフトバンク株式会社), 金 韓栄(ソフトバンク株式会社), 神田 悠杜(ソフトバンク株式会社), 田中 航太(ソフトバンク株式会社), 出戸端 賢人(ソフトバンク株式会社), 山本 弘稀(ソフトバンク株式会社)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B09.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B10] Emo-pathy：寄り添いインタラクションによる心理的健康促進システム,"末永 悠之介(立命館大学), 高橋 治輝(立命館大学), 松村 耕平(立命館大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B10.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B11] あアラウド法における機械学習を用いた感情観測の初期検討,"山岸 丈留(明治大学), 安中 勇貴(明治大学), 能丸 天志(明治大学), 大見 亮介(明治大学), 渡邊 恵太(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B11.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B12] 複数の歩行軌跡に基づくGPSアートを用いた歩行促進アプリの提案,"尾本 悦基(公立はこだて未来大学), 塚田 浩二(公立はこだて未来大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B12.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B13] スポーツにおける緊張感の再現に向けたHMDを用いた内受容感覚の誇張フィードバックに関する基礎検討,"相浦 航(九州大学), 中山 陽(九州大学), 山縣 俊亮(株式会社アシックス), 阿部 悟(株式会社アシックス), 福嶋 政期(九州大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B13.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-B13.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B14] 動的に画面の傾斜を変化させるスマートフォン用インタフェースの開発,"加藤 寛太(筑波大学), 高橋 伸(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B14.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B15] 入力途中の文字列をリアルタイム共有する同期的なグループチャットシステム,"半田 篤史(筑波大学), 伊勢 侑将(筑波大学), 川口 一画(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B15.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B16] 匂いを用いて聴衆の反応を共有するプレゼンテーション支援システムOdorReaction,"藤川 興昌(筑波大学), 守 新太郎(筑波大学), 川口 一画(筑波大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B16.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B17] SounDary-Space:“音響的な境界”を提示可能な，新たな音響空間体験の確立に向けた開発と検討,"古町 昂大(公立はこだて未来大学), 安井 重哉(公立はこだて未来大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B17.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B18] 技術・家庭科共有プログラミング教材を用いた出前授業におけるロボットインタラクション,"新田 彩奈(八戸高専), 赤川 徹朗(八戸高専), 齋 麻子(八戸高専), 細川 靖(八戸高専)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B18.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B19] 気がかりの少ない多人数テキストコミュニケーションツールの設計検討,"中野 真緒(神戸大学), 西田 健志(神戸大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B19.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B20] ダンスパフォーマンスにおける呼吸リズムのリアルタイム可視化システム,"染谷 英里(お茶の水女子大学), 清水 大地(神戸大学), 土田 修平(お茶の水女子大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B20.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-B20.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B21] 身体動作選択的なエフェクト提示のための高速プロジェクタの投影パターンの検討,"姜 皓翔(東京大学), 太田 雅啓(東京大学), 吉田 貴寿(慶應義塾大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B21.pdf,https://www.wiss.org/WISS2024Proceedings/data/demo//3-B21.mp4,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B22] 机上に投影した空中立体映像による方向指示の精度調査,"松浦 向日葵(明治大学), 福地 健太郎(明治大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[3-B23] 傘を用いたデジタルサイネージにおけるインタラクションの検討,"飯田 海吏(明治大学), 諸角 海音(明治大学), 田島 冴渡(明治大学), 橋本 直(明治大学)",https://www.wiss.org/WISS2024Proceedings/data/demo//3-B23.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[C01] RAG を活用した研究アイデア発想支援システム,"今村 翔太(東京大学), 暦本 純一(東京大学/SONY CSL)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[C02] ConfmanEx: 投稿時の操作負荷を軽減する論文投稿システム,三浦 元喜(千葉工業大学),https://www.wiss.org/WISS2024Proceedings/data/challenge//C02.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[C03] 参加者との協同を実現する言葉遊びアンケートシステム,"西出 新也(神戸大学/関西学院千里国際中等部・高等部), 西岡 裕子(三菱総研ＤＣＳ株式会社), 福田 孝輔(三菱総研ＤＣＳ株式会社), 米沢 勝(三菱総研ＤＣＳ株式会社), 新井 美音(三菱総研ＤＣＳ株式会社), 西田 健志(神戸大学)",,,,https://www.wiss.org/WISS2024Proceedings/,
,[C04] リアルタイム文字起こしの要約を多元的に生成・配信する講演支援システム,"青山 柊太朗(コロンビア大学), 大伏 正泰(茨城工業高等専門学校)",https://www.wiss.org/WISS2024Proceedings/data/challenge//C04.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[C05] W-iKnowde: ワークショップ理解のためのインタラクティブな学習道程管理インタフェース,"村山 貴志(東京大学), 杉田 脩(東京大学), 門本 淳一郎(東京大学), 入江 英嗣(東京大学)",https://www.wiss.org/WISS2024Proceedings/data/challenge//C05.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
,[C06] 著者 AI クローンによる学会ポスター発表のコミュニケーション拡張システム,"青山 柊太朗(ソニーコンピューターサイエンス研究所/OIST/コロンビア大学), 笠原 俊一(ソニーコンピューターサイエンス研究所/OIST)",https://www.wiss.org/WISS2024Proceedings/data/challenge//C06.pdf,,,https://www.wiss.org/WISS2024Proceedings/,
