id,title,authors,pdf_url,mp4_url,comments_url,source_page,other_links
,[3-B01] ほぼ日,,,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B02] 振りの理解を助けるためのダンス動画の自動分割,遠藤輝貴(東大)，土田修平(神戸大)，五十嵐健夫(東大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B03] 色差による色錯視を考慮した画像合成時の色補正処理,"後藤杏菜(お茶の水女子大), 伊藤貴之(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/3-B03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B04] 3Dプリンタを用いた封蝋表現手法の提案,"菊地勇斗(はこだて未来大), 塚田浩二(はこだて未来大)",https://www.wiss.org/WISS2022Proceedings/data/3-B04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B05] ダンスモーションの反復練習とその上達過程の可視化～３人の初学者のダンスでの検証,"川西真美(お茶の水女子大), 土田修平(神戸大), 伊藤貴之(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/3-B05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B06] Erasta Maker : オリジナル消しゴムはんこデザインのための制作支援,"平澤義人(明治大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/3-B06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B07] TetraForce: スマートフォンの表裏両面に対する垂直・剪断方向の力を入力可能な磁気式インタフェース,土田太一(東北大)，藤田和之(東北大)，池松香(ヤフー株式会社／東北大)，SayanSarcar(Birmingham City University)，高嶋和毅(東北大)，北村喜文(東北大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B09] 倉庫環境のデジタルツインを用いたフォークリフト遠隔操作のユーザインタフェース,"荻野由真(東大), 谷合廣紀(東大), 入江英嗣(東大), 坂井修一(東大)",https://www.wiss.org/WISS2022Proceedings/data/3-B09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B10] オリジナルクッキー型デザインのための設計支援システム,"篠原なぎさ(明治大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/3-B10.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B11] 時間とクロマが循環する音楽をトーラス面上で制作するシステム,"湊祥輝(明治大), 宮下芳明(明治大)",https://www.wiss.org/WISS2022Proceedings/data/3-B11.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B12] 磁性流体を用いたさりげない波紋表現手法の提案,"野間直生(はこだて未来大), 塚田浩二(はこだて未来大)",https://www.wiss.org/WISS2022Proceedings/data/3-B12.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B13] 視覚障害者単独でのスキーシミュレータ利用のためのフィードバックシステム,"三浦悠輔(早大), Wu Erwin(東工大), 栗林雅希(早大), 小池英樹(東工大), 森島繁生(早稲田大学理工学術院総合研究所)",https://www.wiss.org/WISS2022Proceedings/data/3-B13.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-B16] DStyleKeyboard：キーが動的に変化するソフトウェアキーボードの開発,"LI MIAO(筑波大), 高橋伸(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/3-B16.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C01] 突っ張りと引っ張り関係を理解できるActive Textileのワークショップ,"木村正子(東大, 名古屋工業大), 上條陽斗(東大), 木島凪沙(東大), 仙福孝太朗(日建設計), 舘知宏(東大)",https://www.wiss.org/WISS2022Proceedings/data/3-C01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C02] いつでもどこでもピアノ練習が可能なグローブ型デバイスを用いた練習方法の提案,野崎陽奈子(筑波大)，志築文太郎(筑波大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C04] 筋肉の肥大化を体験するマンガ物理学的MRシステム,津吹陸(東京電機大)，松浦 昭洋(東京電機大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C05] 近接者ネットワークをもとにした人流可視化システムの提案,"森越彩楓(お茶の水女子大), 大西正輝(産総研), 伊藤貴之(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/3-C05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C06] Cartoon Sliding凸: 滑落中の非平坦な崖面にナイフを刺して停止するMRシステム,常川広貴(東京電機大)，松浦昭洋(東京電機大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C07] Electric Lollipop：多様なコンテンツと同期して塩飴の味を制御する電気味覚キャンディ,"舟川梨紗(明治大), 宮下芳明(明治大)",https://www.wiss.org/WISS2022Proceedings/data/3-C07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C08] 指輪型デバイスに対する親指スワイプジェスチャの識別,國分晴利(筑波大)，志築 文太郎(筑波大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C09] VRを活用したバドミントン支援システムの提案,"黒澤優太(東京工科大), 兼松祥央(東京工科大), 三上浩司(東京工科大)",https://www.wiss.org/WISS2022Proceedings/data/3-C09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-C11] Gino .Aiki: 合気道の身体の使い方の習得を支援するMRソフトウェア,鈴木湧登(北大)，坂本大介(北大)，小野哲雄(北大),,,,https://www.wiss.org/WISS2022Proceedings/,
